I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.07900,-0.02100,0.05700,0.05000,-0.06800,0.01800,-0.00200,-0.07200,-0.03300,-0.03100,-0.05900,-0.03500
-0.07000,-0.01800,0.05100,0.04400,-0.06000,0.01600,-0.03200,-0.06800,-0.02700,-0.02900,-0.05400,-0.03200
-0.04300,0.00100,0.04400,0.02100,-0.04400,0.02200,-0.04400,-0.07100,-0.02500,-0.03200,-0.05600,-0.02900
-0.03100,0.00900,0.04000,0.01100,-0.03600,0.02400,-0.04900,-0.07400,-0.04300,-0.02500,-0.05200,-0.02900
-0.04100,-0.00800,0.03300,0.02400,-0.03700,0.01200,-0.05000,-0.07300,-0.04800,-0.01600,-0.05000,-0.02200
-0.04800,-0.01800,0.03000,0.03300,-0.03800,0.00500,-0.05400,-0.09600,-0.04900,-0.03300,-0.05000,-0.03200
-0.06800,-0.04300,0.02600,0.05500,-0.04700,-0.00800,-0.05400,-0.10100,-0.06900,-0.04800,-0.06200,-0.04900
-0.07800,-0.05600,0.02200,0.06600,-0.05000,-0.01600,-0.04700,-0.10000,-0.07900,-0.05900,-0.07500,-0.05500
-0.09200,-0.07300,0.02000,0.08200,-0.05500,-0.02600,-0.04800,-0.10000,-0.07100,-0.05900,-0.07900,-0.06600
-0.10400,-0.09100,0.01300,0.09700,-0.05800,-0.03900,-0.03900,-0.09800,-0.07900,-0.06900,-0.09900,-0.08000
-0.09500,-0.08100,0.01400,0.08700,-0.05400,-0.03300,-0.04200,-0.10400,-0.07900,-0.06600,-0.08800,-0.07900
-0.10400,-0.08600,0.01800,0.09500,-0.06000,-0.03400,-0.03200,-0.10000,-0.08500,-0.07900,-0.10300,-0.09800
-0.10100,-0.07800,0.02300,0.08900,-0.06200,-0.02800,-0.03500,-0.10000,-0.07200,-0.05800,-0.08700,-0.09100
-0.09100,-0.07900,0.01200,0.08400,-0.05100,-0.03300,-0.02900,-0.08300,-0.06600,-0.06100,-0.10500,-0.10200
-0.11800,-0.09500,0.02300,0.10600,-0.07000,-0.03600,-0.01600,-0.09500,-0.06700,-0.05200,-0.10200,-0.10700
-0.12200,-0.03600,0.08600,0.07900,-0.10400,0.02500,0.02400,0.01500,0.04300,0.04600,-0.04100,-0.05800
0.05900,0.05100,-0.00800,-0.05500,0.03300,0.02200,0.09800,0.32600,0.43200,0.39200,0.19800,0.07500
0.68000,0.28900,-0.39100,-0.48400,0.53500,-0.05100,-0.23000,0.46100,0.97800,0.99100,0.91800,0.57200
0.99200,0.27600,-0.71500,-0.63400,0.85300,-0.21900,-0.83900,-0.36400,0.13000,0.25500,0.76100,0.64800
0.47500,-0.10500,-0.58000,-0.18400,0.52800,-0.34300,-1.13100,-1.43300,-1.29500,-1.01500,-0.08900,0.18600
0.10300,-0.15200,-0.25500,0.02500,0.17900,-0.20300,-0.84700,-1.17700,-1.10500,-0.87900,-0.20600,0.07500
0.00800,-0.04300,-0.05100,0.01800,0.03000,-0.04700,-0.37900,-0.54900,-0.53200,-0.44600,-0.16100,0.01700
-0.10700,-0.06000,0.04700,0.08400,-0.07700,-0.00600,-0.14900,-0.30400,-0.29400,-0.24100,-0.15500,-0.07600
-0.12600,-0.07600,0.05000,0.10100,-0.08800,-0.01300,-0.02600,-0.11600,-0.12200,-0.11500,-0.12500,-0.09900
-0.12900,-0.08000,0.05000,0.10400,-0.08900,-0.01500,0.00500,-0.09200,-0.10600,-0.09500,-0.12900,-0.12700
-0.13400,-0.08600,0.04800,0.11000,-0.09100,-0.01800,0.02600,-0.06600,-0.05500,-0.06300,-0.11800,-0.12500
-0.13500,-0.09200,0.04300,0.11300,-0.08900,-0.02400,0.03800,-0.05300,-0.04800,-0.05900,-0.12700,-0.13300
-0.13000,-0.08400,0.04600,0.10700,-0.08700,-0.01900,0.03800,-0.04200,-0.03800,-0.04000,-0.11200,-0.12800
-0.13300,-0.08400,0.04900,0.10800,-0.09100,-0.01700,0.05500,-0.03100,-0.03600,-0.04300,-0.11500,-0.13100
-0.13600,-0.07700,0.05800,0.10600,-0.09700,-0.00900,0.04700,-0.03400,-0.03600,-0.03700,-0.10600,-0.13200
-0.14600,-0.09400,0.05200,0.11900,-0.09900,-0.02100,0.05100,-0.02500,-0.02900,-0.03300,-0.10600,-0.13600
-0.15700,-0.10300,0.05300,0.13000,-0.10500,-0.02500,0.04400,-0.02500,-0.03200,-0.03100,-0.11200,-0.13300
-0.13400,-0.08800,0.04600,0.11100,-0.09000,-0.02100,0.04500,-0.01900,-0.02300,-0.03200,-0.11400,-0.13000
-0.13200,-0.08100,0.05100,0.10600,-0.09200,-0.01500,0.04800,-0.01600,-0.01900,-0.03300,-0.11900,-0.12800
-0.14900,-0.07000,0.07800,0.10900,-0.11300,0.00400,0.05000,-0.00600,-0.01000,-0.02900,-0.12000,-0.12300
-0.13800,-0.07600,0.06200,0.10700,-0.10000,-0.00700,0.05900,-0.00200,-0.00500,-0.03100,-0.12000,-0.13200
-0.14200,-0.09400,0.04800,0.11800,-0.09500,-0.02300,0.06000,0.00800,0.00400,-0.03000,-0.11900,-0.13000
-0.15400,-0.10200,0.05200,0.12800,-0.10300,-0.02500,0.07200,0.00600,-0.00100,-0.03100,-0.12300,-0.13700
-0.14300,-0.09600,0.04800,0.11900,-0.09500,-0.02400,0.07600,0.00500,-0.00500,-0.02900,-0.12500,-0.14700
-0.14300,-0.08900,0.05300,0.11600,-0.09800,-0.01800,0.07600,0.02900,0.01000,-0.02000,-0.11900,-0.13800
-0.13600,-0.08200,0.05400,0.10900,-0.09500,-0.01400,0.08100,0.04300,0.01700,-0.00900,-0.11300,-0.13500
-0.13300,-0.07600,0.05700,0.10400,-0.09500,-0.00900,0.09500,0.06800,0.03800,0.00000,-0.10800,-0.13100
-0.13000,-0.06900,0.06100,0.09900,-0.09500,-0.00400,0.11200,0.09100,0.05700,0.01300,-0.10100,-0.12300
-0.10500,-0.04200,0.06300,0.07300,-0.08400,0.01000,0.12000,0.11400,0.07600,0.02700,-0.10200,-0.12800
-0.11700,-0.03500,0.08200,0.07600,-0.09900,0.02300,0.15200,0.16400,0.11600,0.04900,-0.09800,-0.12200
-0.12200,-0.03500,0.08700,0.07900,-0.10400,0.02600,0.17700,0.20300,0.15000,0.07200,-0.07700,-0.10200
-0.12100,-0.00700,0.11500,0.06400,-0.11800,0.05400,0.19300,0.24100,0.18800,0.10200,-0.05800,-0.09500
-0.10600,0.02700,0.13300,0.03900,-0.12000,0.08000,0.21200,0.28300,0.22100,0.13400,-0.04500,-0.06800
-0.05100,0.06400,0.11500,-0.00700,-0.08300,0.08900,0.20800,0.30100,0.24100,0.14500,-0.03100,-0.04900
-0.03700,0.09300,0.13000,-0.02800,-0.08400,0.11100,0.19600,0.29400,0.24200,0.14900,-0.01400,-0.03400
-0.02400,0.11000,0.13400,-0.04300,-0.07900,0.12200,0.17800,0.28300,0.23000,0.15400,-0.00200,-0.00600
-0.01000,0.09600,0.10600,-0.04300,-0.05800,0.10100,0.15100,0.24900,0.21200,0.14300,0.00600,-0.00900
-0.00100,0.07400,0.07400,-0.03700,-0.03800,0.07400,0.10400,0.19300,0.17700,0.12200,0.01600,-0.02000
-0.00700,0.06400,0.07100,-0.02900,-0.03900,0.06700,0.07000,0.13900,0.14000,0.10100,0.01700,-0.02700
-0.01500,0.02800,0.04300,-0.00700,-0.02900,0.03500,0.06400,0.08600,0.10000,0.07700,0.00400,-0.03700
-0.02500,0.00000,0.02600,0.01200,-0.02600,0.01300,0.05000,0.04800,0.06000,0.05700,-0.00600,-0.05000
-0.06000,-0.01200,0.04800,0.03500,-0.05400,0.01800,0.03200,0.01700,0.03900,0.03900,-0.01900,-0.05600
-0.07600,-0.03800,0.03800,0.05700,-0.05700,0.00000,0.02100,-0.00800,0.01500,0.01700,-0.03600,-0.06500
-0.09100,-0.05700,0.03500,0.07400,-0.06300,-0.01100,0.01700,-0.03100,-0.01300,0.00100,-0.04100,-0.07900
-0.08500,-0.05400,0.03100,0.06900,-0.05800,-0.01100,0.01500,-0.05000,-0.02700,-0.00500,-0.05400,-0.08100
-0.08400,-0.05800,0.02500,0.07100,-0.05400,-0.01600,0.01000,-0.05400,-0.03400,-0.00900,-0.06200,-0.07700
-0.09300,-0.07000,0.02400,0.08100,-0.05900,-0.02300,0.00700,-0.06300,-0.04100,-0.01700,-0.05800,-0.07500
-0.08800,-0.07000,0.01800,0.07900,-0.05300,-0.02600,0.00400,-0.07100,-0.04500,-0.02000,-0.06200,-0.07100
-0.08700,-0.07000,0.01600,0.07800,-0.05200,-0.02700,0.00500,-0.07000,-0.04500,-0.02900,-0.06500,-0.06900
-0.08000,-0.06900,0.01100,0.07400,-0.04600,-0.02900,0.00900,-0.06900,-0.05000,-0.03800,-0.06700,-0.07900
-0.08000,-0.07400,0.00600,0.07700,-0.04300,-0.03400,0.00000,-0.07400,-0.04900,-0.04200,-0.07700,-0.09300
-0.08500,-0.08100,0.00500,0.08300,-0.04500,-0.03800,0.00200,-0.07300,-0.04300,-0.04600,-0.08000,-0.09500
-0.07600,-0.07500,0.00100,0.07500,-0.03800,-0.03700,0.02100,-0.05900,-0.03900,-0.04200,-0.07300,-0.09000
-0.08000,-0.07000,0.01000,0.07500,-0.04500,-0.03000,0.02000,-0.05000,-0.03500,-0.04100,-0.07000,-0.08800
-0.09500,-0.06700,0.02800,0.08000,-0.06100,-0.01900,0.02200,-0.04000,-0.02600,-0.02900,-0.06500,-0.08300
-0.07000,-0.06000,0.01000,0.06500,-0.04000,-0.02500,0.03100,-0.03000,-0.01400,-0.00200,-0.05900,-0.08100
-0.06000,-0.05900,0.00000,0.06000,-0.03000,-0.02900,0.03200,-0.02500,0.00000,0.01400,-0.06600,-0.08100
-0.10400,-0.07200,0.03300,0.08800,-0.06800,-0.01900,0.03800,-0.02600,0.00600,0.02000,-0.07100,-0.08600
-0.10700,-0.06800,0.03900,0.08700,-0.07300,-0.01400,0.04100,-0.02300,0.01000,0.02200,-0.06600,-0.09000
-0.08200,-0.05600,0.02700,0.06900,-0.05400,-0.01400,0.04800,-0.01900,0.01800,0.02100,-0.06300,-0.08300
-0.07600,-0.05100,0.02500,0.06400,-0.05000,-0.01300,0.04800,-0.02100,0.01400,0.02000,-0.06000,-0.08000
-0.05000,-0.03600,0.01400,0.04300,-0.03100,-0.01100,0.04000,-0.01600,0.01200,0.02000,-0.05500,-0.07500
-0.05700,-0.04400,0.01300,0.05100,-0.03500,-0.01500,0.03700,-0.01500,0.00900,0.01500,-0.05300,-0.07100
-0.08300,-0.06200,0.02100,0.07200,-0.05200,-0.02000,0.02900,-0.00900,0.00600,0.01500,-0.04900,-0.06900
-0.09000,-0.06000,0.03000,0.07400,-0.06000,-0.01400,0.02500,-0.01400,0.00300,0.01500,-0.05200,-0.07200
-0.08500,-0.05900,0.02700,0.07200,-0.05600,-0.01600,0.02800,-0.03400,0.00600,0.01700,-0.06500,-0.08800
-0.08500,-0.05500,0.03000,0.07000,-0.05700,-0.01200,0.03000,-0.03500,0.01100,0.02100,-0.06500,-0.09100
-0.07800,-0.05500,0.02300,0.06600,-0.05000,-0.01600,0.02500,-0.03500,0.00400,0.01800,-0.06100,-0.09000
-0.05600,-0.05300,0.00300,0.05500,-0.03000,-0.02400,0.02300,-0.03500,0.00100,0.01500,-0.05800,-0.09000
-0.07800,-0.04900,0.02900,0.06300,-0.05300,-0.01000,0.01800,-0.03500,-0.00400,0.01200,-0.05500,-0.09000
-0.07200,-0.05000,0.02100,0.06100,-0.04700,-0.01400,0.01400,-0.04000,-0.00900,0.01000,-0.05500,-0.09500
-0.06700,-0.04700,0.02000,0.05600,-0.04300,-0.01300,0.01900,-0.04000,-0.01100,0.00800,-0.05500,-0.09200
-0.08900,-0.04400,0.04600,0.06600,-0.06700,0.00100,0.02000,-0.04000,-0.01100,0.00500,-0.06300,-0.08600
-0.08000,-0.04800,0.03200,0.06400,-0.05500,-0.00700,0.02000,-0.04000,-0.01000,0.00200,-0.06300,-0.08100
-0.08300,-0.05800,0.02500,0.07000,-0.05300,-0.01700,0.01700,-0.04000,-0.01000,-0.00100,-0.05300,-0.07400
-0.08700,-0.07000,0.01600,0.07800,-0.05100,-0.02700,0.01500,-0.04000,-0.00500,-0.00400,-0.04900,-0.07100
-0.07800,-0.07600,0.00200,0.07700,-0.04000,-0.03700,0.01400,-0.04500,-0.00500,-0.00500,-0.04000,-0.08100
-0.05500,-0.06600,-0.01100,0.06000,-0.02200,-0.03800,0.01800,-0.04100,-0.00300,0.01100,-0.03600,-0.07600
-0.04300,-0.05300,-0.01000,0.04800,-0.01600,-0.03200,0.02600,-0.03600,-0.00100,0.01700,-0.05100,-0.07000
-0.04900,-0.05500,-0.00600,0.05200,-0.02100,-0.03000,0.02300,-0.05100,-0.01100,0.01100,-0.05500,-0.08700
-0.05600,-0.06100,-0.00500,0.05900,-0.02600,-0.03200,0.02000,-0.05600,-0.01300,0.00900,-0.04900,-0.09000
-0.05800,-0.05800,0.00000,0.05800,-0.02900,-0.02900,0.01800,-0.04900,-0.00900,0.00400,-0.04500,-0.08300
-0.05400,-0.05400,0.00000,0.05400,-0.02600,-0.02700,0.01400,-0.04600,-0.01100,0.00100,-0.05200,-0.07900
-0.07000,-0.05300,0.01700,0.06100,-0.04300,-0.01700,0.01500,-0.04200,-0.00900,-0.00300,-0.06700,-0.07300
-0.08000,-0.04800,0.03200,0.06400,-0.05600,-0.00800,0.01800,-0.03500,-0.01100,-0.00900,-0.06300,-0.06600
-0.07100,-0.04800,0.02300,0.06000,-0.04700,-0.01200,0.02100,-0.04000,-0.00900,-0.00600,-0.05900,-0.06700
-0.05200,-0.04100,0.01100,0.04600,-0.03100,-0.01500,0.01900,-0.04600,-0.00500,-0.00100,-0.05700,-0.07400
-0.04800,-0.04200,0.00600,0.04500,-0.02700,-0.01800,0.02000,-0.04000,-0.00500,0.00100,-0.05000,-0.06800
-0.05700,-0.06400,-0.00700,0.06000,-0.02500,-0.03500,0.02000,-0.03600,-0.00100,0.00600,-0.05300,-0.06000
-0.05100,-0.05400,-0.00300,0.05200,-0.02300,-0.02900,0.01900,-0.03200,-0.00100,0.00800,-0.05800,-0.05500
-0.05800,-0.03500,0.02300,0.04600,-0.04000,-0.00600,0.03500,-0.02700,0.01000,0.01700,-0.04700,-0.04600
-0.05100,-0.02200,0.02800,0.03600,-0.03900,0.00300,0.05700,-0.02500,0.02800,0.02900,-0.03400,-0.04700
-0.04400,-0.02200,0.02200,0.03200,-0.03300,0.00100,0.06800,-0.02500,0.03400,0.03700,-0.03000,-0.05900
-0.04300,-0.02200,0.02100,0.03200,-0.03200,0.00000,0.06100,-0.02200,0.03600,0.04700,-0.02500,-0.05300
-0.02900,-0.01400,0.01500,0.02100,-0.02200,0.00000,0.04200,-0.01800,0.03100,0.04500,-0.02300,-0.04500
-0.00900,0.00500,0.01400,0.00200,-0.01100,0.00900,0.02900,-0.02100,0.02800,0.04500,-0.01800,-0.04000
0.03400,0.04100,0.00600,-0.03700,0.01400,0.02300,0.01600,-0.03200,0.02300,0.05200,-0.01400,-0.03300
0.03500,0.03500,0.00000,-0.03500,0.01700,0.01700,0.00600,-0.03700,0.02000,0.04900,-0.01300,-0.03200
0.00300,0.02700,0.02400,-0.01500,-0.01100,0.02500,-0.00300,-0.03400,0.01700,0.03700,-0.00700,-0.02500
-0.00700,0.00700,0.01400,-0.00100,-0.01000,0.01100,-0.00800,-0.03800,0.00800,0.02300,-0.01400,-0.02600
-0.00300,-0.01100,-0.00800,0.00800,0.00200,-0.00900,-0.00800,-0.03800,0.00400,0.01800,-0.00500,-0.01600
-0.02600,-0.03100,-0.00500,0.02900,-0.01000,-0.01800,-0.00300,-0.04100,-0.00600,0.00700,-0.02000,-0.02500
-0.04400,-0.06200,-0.01700,0.05300,-0.01300,-0.03900,-0.00200,-0.06100,-0.01000,0.00500,-0.04600,-0.05400
-0.04400,-0.06600,-0.02300,0.05500,-0.01000,-0.04400,0.00100,-0.05900,-0.01600,-0.00500,-0.05200,-0.06200
-0.06100,-0.09300,-0.03200,0.07700,-0.01400,-0.06200,0.00600,-0.05600,-0.00600,-0.01200,-0.06100,-0.06500
-0.06500,-0.10500,-0.04000,0.08600,-0.01200,-0.07200,0.00200,-0.05400,-0.01100,-0.01200,-0.07000,-0.07200
-0.06400,-0.09300,-0.02900,0.07900,-0.01700,-0.06100,0.00900,-0.04900,-0.03200,-0.01000,-0.08000,-0.08200
-0.06100,-0.08600,-0.02400,0.07400,-0.01800,-0.05500,0.00400,-0.05000,-0.01400,0.01200,-0.06500,-0.07000
-0.06200,-0.08600,-0.02400,0.07400,-0.01900,-0.05500,0.02700,-0.03800,-0.02300,-0.00500,-0.09300,-0.07500
-0.04700,-0.02900,0.01800,0.03800,-0.03200,-0.00500,0.03200,-0.01500,0.03700,0.05600,-0.04100,-0.05000
-0.02700,-0.00600,0.02100,0.01700,-0.02400,0.00700,0.10700,0.19300,0.25100,0.22100,0.04500,-0.01200
0.35700,0.16300,-0.19300,-0.26000,0.27500,-0.01500,0.04000,0.54000,0.86500,0.85600,0.65800,0.37800
0.92300,0.39500,-0.52800,-0.65900,0.72500,-0.06600,-0.48100,0.18000,0.81200,0.93300,1.16300,0.83600
0.69200,0.16200,-0.53000,-0.42700,0.61100,-0.18400,-0.95300,-0.99600,-0.66700,-0.39300,0.42500,0.54800
0.17000,-0.08300,-0.25300,-0.04300,0.21200,-0.16800,-0.95400,-1.39100,-1.29500,-1.00500,-0.14400,0.19800
0.03300,-0.04300,-0.07600,0.00500,0.05500,-0.05900,-0.55700,-0.79100,-0.72700,-0.59900,-0.13700,0.11600
-0.04600,-0.00300,0.04200,0.02400,-0.04400,0.02000,-0.19400,-0.35800,-0.34000,-0.28800,-0.14000,-0.00400
-0.09300,-0.03100,0.06200,0.06200,-0.07700,0.01500,-0.03900,-0.14700,-0.11600,-0.10700,-0.11200,-0.06300
-0.08300,-0.06600,0.01800,0.07400,-0.05100,-0.02400,0.02700,-0.05900,-0.04900,-0.05600,-0.12300,-0.08000
-0.07300,-0.05400,0.01900,0.06300,-0.04600,-0.01700,0.04200,-0.03900,-0.01500,-0.02200,-0.10500,-0.07200
-0.10300,-0.07000,0.03300,0.08600,-0.06800,-0.01900,0.07000,-0.00100,0.01900,-0.03000,-0.10400,-0.09300
-0.09800,-0.07400,0.02400,0.08500,-0.06000,-0.02500,0.06700,0.00000,0.02600,-0.01500,-0.09700,-0.09500
-0.06200,-0.06400,-0.00200,0.06300,-0.03000,-0.03300,0.05900,0.00700,0.03900,0.00400,-0.08600,-0.08700
-0.07700,-0.06200,0.01500,0.06900,-0.04500,-0.02400,0.07200,0.01200,0.03200,-0.00100,-0.08900,-0.08800
-0.07800,-0.05400,0.02400,0.06600,-0.05100,-0.01400,0.08100,0.02200,0.03700,-0.00100,-0.10200,-0.07900
-0.06300,-0.05200,0.01200,0.05700,-0.03700,-0.02000,0.08000,0.02000,0.03500,-0.00400,-0.10200,-0.08000
-0.07600,-0.05400,0.02300,0.06500,-0.05000,-0.01500,0.08000,0.01800,0.03400,0.01500,-0.09000,-0.07400
-0.10900,-0.07200,0.03700,0.09000,-0.07200,-0.01800,0.07900,0.02600,0.04100,0.01500,-0.08800,-0.07300
-0.10800,-0.07600,0.03200,0.09200,-0.07000,-0.02200,0.09200,0.02900,0.03500,0.01400,-0.07600,-0.06900
-0.09600,-0.06600,0.02900,0.08100,-0.06200,-0.01800,0.10800,0.03600,0.02600,0.01300,-0.08100,-0.06700
-0.09000,-0.06300,0.02700,0.07600,-0.05800,-0.01800,0.10400,0.04600,0.04300,0.00900,-0.09600,-0.06400
-0.08100,-0.05600,0.02400,0.06800,-0.05200,-0.01600,0.10600,0.04300,0.04300,0.00900,-0.09500,-0.06300
-0.07200,-0.04900,0.02300,0.06000,-0.04700,-0.01300,0.10500,0.05200,0.04900,0.01600,-0.09500,-0.07800
-0.09600,-0.07000,0.02600,0.08300,-0.06100,-0.02200,0.10500,0.06200,0.06100,0.02400,-0.09500,-0.08000
-0.10500,-0.08100,0.02300,0.09200,-0.06400,-0.02900,0.10600,0.07200,0.06800,0.03100,-0.09500,-0.07300
-0.09900,-0.06400,0.03500,0.08100,-0.06600,-0.01400,0.10400,0.09000,0.08000,0.03200,-0.09200,-0.06900
-0.10000,-0.05400,0.04600,0.07700,-0.07200,-0.00400,0.12400,0.11400,0.09000,0.04400,-0.08400,-0.06400
-0.06900,-0.04000,0.02900,0.05400,-0.04900,-0.00500,0.13300,0.14100,0.11400,0.05500,-0.07600,-0.06000
-0.06600,-0.02400,0.04200,0.04500,-0.05400,0.00900,0.14200,0.16500,0.13800,0.06900,-0.06700,-0.05500
-0.07800,-0.01400,0.06400,0.04600,-0.07100,0.02500,0.17100,0.20900,0.17300,0.10500,-0.06100,-0.05200
-0.05300,0.01200,0.06500,0.02100,-0.05900,0.03800,0.19000,0.25000,0.21200,0.12700,-0.04800,-0.04300
-0.02600,0.04500,0.07100,-0.01000,-0.04900,0.05800,0.20200,0.28600,0.24800,0.15700,-0.02700,-0.01500
-0.02000,0.07900,0.09900,-0.03000,-0.05900,0.08900,0.19600,0.32100,0.27800,0.18000,-0.01100,0.01400
-0.00700,0.10500,0.11200,-0.04900,-0.06000,0.10800,0.18300,0.32300,0.28700,0.19200,0.00100,0.02500
0.01200,0.11900,0.10700,-0.06600,-0.04800,0.11300,0.17400,0.31200,0.28000,0.19700,0.02800,0.04400
0.03200,0.14600,0.11300,-0.08900,-0.04100,0.12900,0.15800,0.29700,0.27100,0.18400,0.05800,0.07200
0.04400,0.13400,0.09000,-0.08900,-0.02300,0.11200,0.13800,0.25300,0.24700,0.17300,0.05400,0.06900
0.04700,0.10700,0.06000,-0.07700,-0.00700,0.08300,0.11100,0.19900,0.20400,0.15800,0.04100,0.05600
0.02800,0.08600,0.05900,-0.05700,-0.01600,0.07200,0.08700,0.15100,0.16500,0.13800,0.03100,0.04600
0.00500,0.05300,0.04800,-0.02900,-0.02200,0.05000,0.07100,0.10100,0.12700,0.11000,0.02000,0.03500
0.01500,0.05000,0.03500,-0.03300,-0.01000,0.04200,0.05800,0.06400,0.09800,0.08700,0.01600,0.03000
0.00900,0.03900,0.03000,-0.02400,-0.01100,0.03400,0.04900,0.04200,0.06700,0.07200,0.00900,0.02400
-0.00600,0.02100,0.02800,-0.00800,-0.01700,0.02400,0.04500,0.02400,0.04300,0.05700,0.00400,0.01900
-0.01200,0.01300,0.02500,-0.00100,-0.01900,0.01900,0.04000,0.01200,0.03300,0.04800,-0.00200,0.01400
-0.01800,0.00300,0.02100,0.00800,-0.02000,0.01200,0.03700,-0.00400,0.02000,0.03800,-0.02800,0.00600
-0.03000,-0.01000,0.02000,0.02000,-0.02400,0.00500,0.03100,-0.01200,0.01000,0.02700,-0.04200,0.00000
-0.03700,-0.02100,0.01600,0.02800,-0.02600,-0.00200,0.03000,-0.01000,0.00400,0.01900,-0.04000,-0.00800
-0.03800,-0.02000,0.01800,0.02900,-0.02800,-0.00100,0.03000,-0.01900,-0.00100,0.01400,-0.03900,-0.01500
-0.04600,-0.01900,0.02700,0.03200,-0.03700,0.00300,0.03000,-0.02000,-0.00600,0.00900,-0.04200,-0.02300
-0.04300,-0.02000,0.02300,0.03100,-0.03300,0.00100,0.03000,-0.01500,-0.01000,0.00300,-0.04300,-0.02800
-0.04800,-0.02800,0.02000,0.03800,-0.03400,-0.00400,0.02900,-0.01300,-0.01500,-0.00400,-0.04600,-0.03000
-0.04600,-0.02700,0.01900,0.03600,-0.03200,-0.00400,0.03100,-0.00800,-0.01100,0.00100,-0.05300,-0.03400
-0.03300,-0.02100,0.01200,0.02600,-0.02200,-0.00400,0.02800,-0.00500,-0.00200,0.01100,-0.04500,-0.02800
-0.03500,-0.01400,0.02000,0.02400,-0.02700,0.00300,0.03600,-0.00100,0.00600,0.01300,-0.03600,-0.02100
-0.03300,-0.01200,0.02100,0.02200,-0.02700,0.00400,0.05000,0.01000,0.01400,0.02000,-0.03000,-0.01400
-0.04500,-0.00600,0.03900,0.02500,-0.04200,0.01600,0.05000,0.01700,0.02000,0.03000,-0.02200,-0.00800
-0.05700,0.00500,0.06200,0.02500,-0.06000,0.03300,0.05000,0.02700,0.02700,0.04000,-0.01800,-0.00300
-0.05400,-0.00300,0.05100,0.02800,-0.05200,0.02300,0.05000,0.03900,0.02400,0.04900,-0.01200,-0.00400
-0.05100,-0.00300,0.04800,0.02700,-0.04900,0.02200,0.05000,0.04000,0.03200,0.04900,-0.01000,-0.01100
-0.04000,0.00100,0.04100,0.01900,-0.04100,0.02100,0.04800,0.04000,0.03400,0.04500,-0.00200,-0.00700
-0.03300,0.00200,0.03500,0.01500,-0.03500,0.01800,0.04400,0.03800,0.02500,0.04200,-0.00200,-0.00200
-0.03500,0.01300,0.04800,0.01100,-0.04100,0.03000,0.04600,0.04200,0.04100,0.04000,-0.01900,-0.00100
-0.03500,0.01200,0.04700,0.01200,-0.04100,0.02900,0.04100,0.04400,0.04300,0.03600,-0.02000,-0.01400
-0.03800,0.00400,0.04200,0.01700,-0.04000,0.02300,0.04000,0.03800,0.03300,0.03500,-0.01500,-0.01800
-0.03800,-0.00300,0.03500,0.02000,-0.03600,0.01600,0.04000,0.03500,0.02800,0.03700,-0.01500,-0.01400
-0.04000,-0.00900,0.03100,0.02400,-0.03500,0.01100,0.03500,0.02800,0.02000,0.03300,-0.00800,-0.01600
-0.03900,-0.01500,0.02400,0.02700,-0.03100,0.00400,0.03000,0.02000,0.01500,0.02700,-0.01500,-0.01400
-0.04800,-0.02800,0.02000,0.03700,-0.03300,-0.00400,0.02500,0.01200,0.01000,0.02300,-0.03000,-0.01700
-0.06000,-0.03100,0.02900,0.04500,-0.04500,-0.00100,0.02200,0.00400,0.00800,0.01600,-0.03100,-0.01200
-0.05300,-0.03000,0.02300,0.04100,-0.03800,-0.00300,0.01600,-0.00400,0.00300,0.01100,-0.02900,-0.01500
-0.04900,-0.03000,0.01900,0.03900,-0.03400,-0.00500,0.01800,-0.01400,0.00200,0.01500,-0.02600,-0.02400
-0.04000,-0.03000,0.01000,0.03500,-0.02500,-0.01000,0.02100,-0.00500,-0.00700,0.01400,-0.02400,-0.02500
-0.04800,-0.02900,0.01900,0.03800,-0.03300,-0.00500,0.02000,-0.00200,-0.02500,0.01000,-0.02600,-0.03500
-0.06600,-0.02400,0.04200,0.04500,-0.05400,0.00800,0.01800,-0.01800,-0.02500,0.00700,-0.02900,-0.03500
-0.06200,-0.02600,0.03600,0.04300,-0.04900,0.00500,0.01400,-0.02100,-0.02500,0.00200,-0.02900,-0.03400
-0.05500,-0.02200,0.03300,0.03800,-0.04400,0.00500,0.01500,-0.01500,-0.02600,-0.00100,-0.02100,-0.03600
-0.05000,-0.02000,0.03100,0.03500,-0.04000,0.00500,0.01100,-0.01500,-0.02400,-0.00100,-0.01900,-0.03500
-0.04300,-0.01900,0.02400,0.03100,-0.03400,0.00200,0.01000,-0.01000,-0.02800,0.00200,-0.01300,-0.03300
-0.04600,-0.02100,0.02500,0.03300,-0.03500,0.00100,0.00900,-0.01100,-0.03000,0.00000,-0.01000,-0.02900
-0.05300,-0.02500,0.02800,0.03900,-0.04100,0.00100,0.00600,-0.02200,-0.03100,0.00000,-0.02600,-0.03100
-0.04200,-0.01800,0.02400,0.03000,-0.03300,0.00300,0.00400,-0.02600,-0.02800,0.00000,-0.03100,-0.02900
-0.03300,-0.01500,0.01800,0.02400,-0.02500,0.00100,0.00900,-0.02300,-0.02500,0.00000,-0.03000,-0.03100
-0.02300,-0.01000,0.01300,0.01600,-0.01800,0.00100,0.01600,-0.02000,-0.02400,0.01000,-0.03300,-0.03900
